ID,Road,Name,District,RoadClass,Planned,Latitude,Longitude,StartTime,EndTime,MaxImpact,CurrImpact,Type,SubType,DirectionsAffected,WorkEventType,Signing
Tor-RD1M2026-06-1,Leslie St,Leslie St 124 m South of Leslie S 401 C E Ramp to 39 m Northwest of Leslie N 401 C W Ramp,NORTH YORK,Major Arterial Road,1,43.764910,-79.362030,1774263600000,1790632800000,High,High,CONSTRUCTION,,ONE_DIRECTION,Other,
Tor-RD1M2026-06-6,Leslie St,Leslie St 123 m South of Leslie S 401 C E Ramp to 37 m Northwest of Oriole Go Station,NORTH YORK,Unknown,1,43.764920,-79.362040,1774263600000,1790632800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Other,
Tor-RD1H2026-595-6,Sheppard Ave E,Sheppard Ave E 63 m East of Lapsley Rd to 80 m East of Lapsley Rd,SCARBOROUGH,Major Arterial Road,1,43.796300,-79.226790,1775127600000,1781823600000,High,High,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD52026-648-1,Ontario St,Ontario St 4 m South of Aberdeen Ave to 10 m Northwest of Carlton St,TORONTO,Local Road,1,43.664480,-79.370880,1775127600000,1782860400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-648-2,Ontario St,Ontario St 2 m North of Aberdeen Ave to Winchester St,TORONTO,Local Road,1,43.664530,-79.370900,1775127600000,1782860400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-648-3,Winchester St,Winchester St at Ontario St to 18 m East of Ontario St,TORONTO,Local Road,1,43.665310,-79.371220,1775127600000,1782860400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD1S2026-673,Loretto Lane,Loretto Lane 5 m North of Lennox St to 2 m South of Bloor St W,TORONTO,Unknown,1,43.664000,-79.410090,1780138800000,1780218000000,Low,None,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Hoisting with mobile crane or boom truck,
Tor-RD52026-930-4-1,Shuter St,Shuter St 7 m East of George St to George St,TORONTO,Minor Arterial Road,1,43.655630,-79.372670,1775905200000,1780268400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD52026-930-4-2,George St,George St at Shuter St to 9 m North of Shuter St,TORONTO,Local Road,1,43.655610,-79.372760,1775905200000,1780268400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD52026-930-3,George St,George St at Shuter St to 9 m South of Dundas St E,TORONTO,Local Road,1,43.655610,-79.372760,1777892400000,1780268400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD52026-2069-1,Kennedy Rd,Kennedy Rd 4 m North of Foxridge Dr to 41 m South of Foxridge Dr,SCARBOROUGH,Major Arterial Road,1,43.724140,-79.264520,1779361200000,1781305200000,High,High,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Other""""",
Tor-RD52026-2069-2,Kennedy Rd,Kennedy Rd 5 m North of Foxridge Dr to 40 m South of Foxridge Dr,SCARBOROUGH,Major Arterial Road,1,43.724150,-79.264520,1779361200000,1781305200000,High,High,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Other""""",
Tor-RD52026-874-1,Dresden Rd,Dresden Rd at Faywood Blvd to 3 m West of Faywood Blvd,NORTH YORK,Local Road,1,43.741330,-79.447990,1775559600000,1797631200000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-874-2,Dresden Rd,Dresden Rd 3 m West of Faywood Blvd to 5 m East of Wilson Heights Blvd,NORTH YORK,Local Road,1,43.741320,-79.448020,1775559600000,1797631200000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-874-3,Dresden Rd,Dresden Rd 5 m East of Wilson Heights Blvd to Wilson Heights Blvd,NORTH YORK,Local Road,1,43.740570,-79.451510,1775559600000,1797631200000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-874-4,Wilson Heights Blvd,Wilson Heights Blvd from Dresden Rd to Sunbeam Ave,NORTH YORK,Minor Arterial Road,1,43.740560,-79.451570,1775559600000,1797631200000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-870-5,Alanmeade Cres,Alanmeade Cres 146 m North of Harrop Ave to 11 m North of Harrop Ave,ETOBICOKE,Local Road,1,43.655280,-79.559050,1776164400000,1794607200000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-874-5,Sunbeam Ave,Sunbeam Ave at Wilson Heights Blvd to 10 m East of Wilson Heights Blvd,NORTH YORK,Local Road,1,43.739490,-79.451190,1775559600000,1797631200000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD1H2026-985-2,Lothian Ave,Lothian Ave 16 m North of Meadowvale Dr to 23 m South of Meadowvale Dr,ETOBICOKE,Local Road,1,43.643560,-79.520470,1779793200000,1788210000000,Low,Low,CONSTRUCTION,,BOTH_DIRECTIONS,Toronto Hydro,
Tor-RD1H2026-985-3,Lothian Ave,Lothian Ave 21 m South of Meadowvale Dr to 25 m North of Van Dusen Blvd,ETOBICOKE,Local Road,1,43.643240,-79.520340,1779793200000,1788210000000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-985-4,Meadowvale Dr,Meadowvale Dr 18 m West of Lothian Ave to 11 m East of Lothian Ave,ETOBICOKE,Local Road,1,43.643380,-79.520620,1779793200000,1788210000000,Low,Low,CONSTRUCTION,,BOTH_DIRECTIONS,Toronto Hydro,
Tor-RD1H2026-985-5,Meadowvale Dr,Meadowvale Dr 12 m East of Lothian Ave to 11 m West of Eagle Rd,ETOBICOKE,Local Road,1,43.643450,-79.520270,1779793200000,1788210000000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-985-6,Meadowvale Dr,Meadowvale Dr 11 m West of Eagle Rd to 7 m East of Eagle Rd,ETOBICOKE,Local Road,1,43.643640,-79.519440,1779793200000,1788210000000,Low,Low,CONSTRUCTION,,BOTH_DIRECTIONS,Toronto Hydro,
Tor-RD1H2026-985-1,Lothian Ave,Lothian Ave 22 m South of Bloor St W to 17 m North of Meadowvale Dr,ETOBICOKE,Local Road,1,43.645000,-79.521090,1779793200000,1788210000000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-985-7,Eagle Rd,Eagle Rd 11 m North of Meadowvale Dr to 10 m South of Meadowvale Dr,ETOBICOKE,Local Road,1,43.643760,-79.519350,1779793200000,1788210000000,Low,Low,CONSTRUCTION,,BOTH_DIRECTIONS,Toronto Hydro,
Tor-RD52026-1849-13,Brendwin Rd,Brendwin Rd 8 m North of East Dr to end of road,YORK,Unknown,1,43.677470,-79.503470,1778238000000,1793577600000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-100-1,Cowley Ave,Cowley Ave 10 m West of Martin Grove Rd to 36 m West of Northglen Ave,ETOBICOKE,Local Road,1,43.653180,-79.551030,1777633200000,1790375400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD52026-100-2,Northglen Ave,Northglen Ave 24 m North of Cowley Ave to 26 m South of Cowley Ave,ETOBICOKE,Local Road,1,43.652800,-79.553670,1777633200000,1790375400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD052025-303-1,Linden Ave,Linden Ave 10 m North of Summer Dr to 75 m South of Summer Dr,SCARBOROUGH,Local Road,1,43.723300,-79.258150,1753095600000,1790809200000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"Toronto Water, Other",
Tor-RD052025-303-2,Linden Ave,Linden Ave 32 m South of Summer Dr to 76 m South of Summer Dr,SCARBOROUGH,Local Road,1,43.722940,-79.258000,1755774000000,1790809200000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"Toronto Water, Other",
Tor-RD052025-303-3,Linden Ave,Linden Ave 47 m South of Summer Dr to 90 m South of Summer Dr,SCARBOROUGH,Local Road,1,43.722810,-79.257940,1758452400000,1790809200000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"Toronto Water, Other",
Tor-RD1M2026-06-2,Leslie St,Leslie St 38 m Northwest of Oriole Go Station to 43 m Southeast of Leslie S 401 C E Ramp,NORTH YORK,Major Arterial Road,1,43.767540,-79.363880,1774263600000,1790632800000,High,High,CONSTRUCTION,,ONE_DIRECTION,Other,
Tor-RD52026-648-5,Ontario St,Ontario St 2 m North of Prospect St to 4 m South of Wellesley St E,TORONTO,Local Road,1,43.666540,-79.371720,1775127600000,1782860400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-663-1,Greenwood Ave,Greenwood Ave 10 m South of Mortimer Ave to 7 m North of Sammon Ave,EAST YORK,Minor Arterial Road,1,43.688570,-79.335460,1774868400000,1785538800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD52026-663-2,Greenwood Ave,Greenwood Ave 12 m South of Mortimer Ave to 7 m North of Sammon Ave,EAST YORK,Minor Arterial Road,1,43.688560,-79.335450,1774868400000,1785538800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD52026-648-4,Ontario St,Ontario St 2 m North of Ww W Rose N Winchester to 2 m South of Prospect St,TORONTO,Local Road,1,43.666070,-79.371540,1775127600000,1782860400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-690-1,Berkeley St,Berkeley St 7 m North of King St E to 6 m South of Adelaide St E,TORONTO,Local Road,1,43.652190,-79.364410,1776078000000,1785538800000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD52026-690-2,Berkeley St,Berkeley St 9 m North of Adelaide St E to 11 m South of Richmond St E,TORONTO,Local Road,1,43.653070,-79.364790,1776078000000,1785538800000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD52026-690-3,Berkeley St,Berkeley St 11 m South of Richmond St E to 10 m North of Adelaide St E,TORONTO,Local Road,1,43.654170,-79.365260,1776078000000,1785538800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD52026-1771-1,Fernalroy Blvd,Fernalroy Blvd 2 m North of Leland Ave to Leland Ave,ETOBICOKE,Local Road,1,43.639260,-79.515020,1778151600000,1782860400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD52026-1771-2,Leland Ave,Leland Ave from Fernalroy Blvd to Lothian Ave,ETOBICOKE,Local Road,1,43.639250,-79.515020,1778151600000,1782860400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD52026-2113,Douglas Dr,Douglas Dr 11 m East of Astley Ave to 14 m West of end of road,TORONTO,Local Road,1,43.687730,-79.368990,1779188400000,1780700400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-1355,Noranda Dr,Noranda Dr 16 m East of Brookhaven Dr to end of road,NORTH YORK,Local Road,1,43.699940,-79.494130,1776855600000,1782687600000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD52026-874-6,Sunbeam Ave,Sunbeam Ave 10 m East of Wilson Heights Blvd to 6 m West of Faywood Blvd,NORTH YORK,Local Road,1,43.739520,-79.451070,1775559600000,1797631200000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-874-7,Sunbeam Ave,Sunbeam Ave 6 m West of Faywood Blvd to Faywood Blvd,NORTH YORK,Local Road,1,43.740210,-79.447750,1775559600000,1797631200000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-874-8,Faywood Blvd,Faywood Blvd from Sunbeam Ave to Faith Ave,NORTH YORK,Unknown,1,43.740230,-79.447680,1775559600000,1797631200000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD1H2026-985-8,Eagle Rd,Eagle Rd 13 m South of Meadowvale Dr to 17 m North of Van Dusen Blvd,ETOBICOKE,Local Road,1,43.643560,-79.519270,1779793200000,1788210000000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-985-9,Lothian Ave,Lothian Ave 24 m North of Van Dusen Blvd to 12 m South of Van Dusen Blvd,ETOBICOKE,Local Road,1,43.642200,-79.519900,1779793200000,1788210000000,Low,Low,CONSTRUCTION,,BOTH_DIRECTIONS,Toronto Hydro,
Tor-RD1H2026-985-10,Van Dusen Blvd,Van Dusen Blvd 9 m West of Lothian Ave to 12 m East of Lothian Ave,ETOBICOKE,Local Road,1,43.641970,-79.519920,1779793200000,1788210000000,Low,Low,CONSTRUCTION,,BOTH_DIRECTIONS,Toronto Hydro,
Tor-RD1H2026-985-11,Van Dusen Blvd,Van Dusen Blvd 14 m East of Lothian Ave to 10 m West of Eagle Rd,ETOBICOKE,Local Road,1,43.642020,-79.519650,1779793200000,1788210000000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-985-12,Van Dusen Blvd,Van Dusen Blvd 9 m West of Eagle Rd to 9 m East of Eagle Rd,ETOBICOKE,Local Road,1,43.642200,-79.518800,1779793200000,1788210000000,Low,Low,CONSTRUCTION,,BOTH_DIRECTIONS,Toronto Hydro,
Tor-RD1H2026-985-13,Eagle Rd,Eagle Rd 16 m North of Van Dusen Blvd to 2 m North of Van Dusen Blvd,ETOBICOKE,Local Road,1,43.642360,-79.518760,1779793200000,1788210000000,Low,Low,CONSTRUCTION,,BOTH_DIRECTIONS,Toronto Hydro,
Tor-RD1H2026-985-14,Eagle Rd,Eagle Rd 15 m North of Meadowvale Dr to 20 m South of Bloor St W,ETOBICOKE,Local Road,1,43.643800,-79.519370,1779793200000,1788210000000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD52026-871-1,Manstor Rd,Manstor Rd at Boncer Dr to 17 m West of Boncer Dr,ETOBICOKE,Local Road,1,43.617770,-79.561260,1775559600000,1781305200000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-2286,Shady Oaks Cres,Shady Oaks Cres 45 m Southwest of Chapleau Pl to 28 m Southwest of Chapleau Pl,NORTH YORK,Local Road,1,43.726740,-79.362610,1779879600000,1780441200000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-2177,Croatia St,Croatia St 63 m East of Collegiate Rd to 26 m East of Collegiate Rd,TORONTO,Local Road,1,43.658020,-79.436280,1779966000000,1780527600000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD1H2026-921-2,Kilbarry Rd,Kilbarry Rd 15 m East of Burton Rd to 63 m East of Burton Rd,TORONTO,Local Road,1,43.692870,-79.414240,1779102000000,1784318400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Toronto Hydro,
Tor-RD52026-1220-1,Kennedy Rd,Kennedy Rd 243 m North of Brenda Cres to 144 m North of Brenda Cres,SCARBOROUGH,Major Arterial Road,1,43.719590,-79.262560,1778670000000,1782860400000,High,High,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Other""""",
Tor-RD1H2026-739-13,Westhead Rd,Westhead Rd 9 m South of Dunning Cres to 17 m North of Highbury Dr,ETOBICOKE,Local Road,1,43.603180,-79.554530,1777287600000,1787864400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD012026-198-2,Ceramic Rd,Ceramic Rd 8 m South of Le Page Crt to 17 m North of St Regis Cres N,NORTH YORK,Local Road,1,43.759020,-79.484880,1773658800000,1782946800000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Other,
Tor-RD52026-2389,Cortleigh Blvd,Cortleigh Blvd 76 m East of Proudfoot Ave to 55 m East of Proudfoot Ave,TORONTO,Local Road,1,43.711580,-79.418730,1779879600000,1780441200000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-1164-4,Dunraven Dr,Dunraven Dr 2 m West of Scott Rd to 12 m East of Ln E Keele N Dunraven,YORK,Local Road,1,43.684550,-79.470080,1777374000000,1790803800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-759-4,Oriole Pkwy,Oriole Pkwy 10 m North of Chaplin Cres to 3 m South of Eglinton Ave W,TORONTO,Minor Arterial Road,1,43.697960,-79.403270,1776078000000,1782860400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD52026-759-5,Oriole Pkwy,Oriole Pkwy 3 m South of Eglinton Ave W to 10 m North of Chaplin Cres,TORONTO,Minor Arterial Road,1,43.705060,-79.406090,1776078000000,1782860400000,Low,Low,CONSTRUCTION,,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD1H2026-739-19,Dunning Cres,Dunning Cres 13 m West of Westhead Rd to 46 m West of Westhead Rd,ETOBICOKE,Local Road,1,43.601770,-79.554090,1777287600000,1787864400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD52026-663-8,Greenwood Ave,Greenwood Ave 8 m South of Glebeholme Blvd to 7 m North of Strathmore Blvd,TORONTO,Minor Arterial Road,1,43.683860,-79.333380,1774868400000,1785538800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD52026-663-9,Greenwood Ave,Greenwood Ave 7 m South of Milverton Blvd to 9 m North of Glebeholme Blvd,TORONTO,Minor Arterial Road,1,43.684650,-79.333730,1774868400000,1785538800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD52026-663-6,Greenwood Ave,Greenwood Ave 6 m South of Springdale Blvd to 6 m North of Milverton Blvd,EAST YORK and TORONTO,Minor Arterial Road,1,43.685410,-79.334040,1774868400000,1785538800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD52026-663-7,Greenwood Ave,Greenwood Ave 6 m South of Milverton Blvd to 8 m North of Glebeholme Blvd,TORONTO,Minor Arterial Road,1,43.684660,-79.333730,1774868400000,1785538800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD52026-870-4,Alanmeade Cres,Alanmeade Cres 141 m North of Harrop Ave to 146 m North of Harrop Ave,ETOBICOKE,Local Road,1,43.655540,-79.557800,1776164400000,1794607200000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD1H2026-933-5,Coules Crt,Coules Crt 45 m Southeast of Ecker Dr to 19 m West of Brown's Line,ETOBICOKE,Local Road,1,43.607120,-79.549340,1779966000000,1788210000000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD52026-1849-1,Cynthia Rd,Cynthia Rd 6 m East of Scarlett Rd to Frimette Cres,YORK,Local Road,1,43.677480,-79.506290,1778238000000,1793577600000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-1849-2,Cynthia Rd,Cynthia Rd from Frimette Cres to end of road,YORK,Local Road,1,43.679340,-79.503510,1778238000000,1793577600000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-1849-3,Cynthia Rd,Cynthia Rd from end of road to Frimette Cres,YORK,Local Road,1,43.680170,-79.501430,1778238000000,1793577600000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-1849-6,Cynthia Rd,Cynthia Rd from Frimette Cres to Frimette Cres,YORK,Local Road,1,43.679340,-79.503510,1778238000000,1793577600000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-1849-11,East Dr,East Dr from Scarlett Rd to Brendwin Rd,YORK,Local Road,1,43.676830,-79.505970,1778238000000,1793577600000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-1849-12,Brendwin Rd,Brendwin Rd at East Dr to 8 m North of East Dr,YORK,Local Road,1,43.677400,-79.503460,1778238000000,1793577600000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-759-6,Oriole Pkwy,Oriole Pkwy 3 m South of Eglinton Ave W to 14 m North of Chaplin Cres,TORONTO,Minor Arterial Road,1,43.705060,-79.406090,1776078000000,1782860400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD52026-98,Appleby Rd,Appleby Rd 34 m North of Burnhamthorpe Rd to 4 m Southwest of Lorraine Gdns,ETOBICOKE,Local Road,1,43.649470,-79.547500,1774436400000,1790375400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD52026-99-2,Lorraine Gdns,Lorraine Gdns 8 m East of Martin Grove Rd to 5 m Northwest of Appleby Rd,ETOBICOKE,Local Road,1,43.652900,-79.550680,1774436400000,1790375400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Transportation Services""""",
Tor-RD1H2026-739-11,Westhead Rd,Westhead Rd 14 m Northwest of Dunning Cres to 9 m South of Dunning Cres,ETOBICOKE,Local Road,1,43.603380,-79.554640,1777287600000,1787864400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Hydro,
Tor-RD1H2026-933-15,Savona Dr,Savona Dr 52 m Southwest of Ecker Dr to 25 m North of Ecker Dr,ETOBICOKE,Local Road,1,43.606150,-79.553600,1779966000000,1788210000000,Low,Low,CONSTRUCTION,,BOTH_DIRECTIONS,Toronto Hydro,
Tor-RD52026-2171-1,Steeprock Dr,Steeprock Dr at Chesswood Dr to 5 m West of Dufferin St,NORTH YORK,Minor Arterial Road,1,43.757230,-79.475020,1779706800000,1793577600000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-2171-2,Steeprock Dr,Steeprock Dr 5 m West of Dufferin St to Whitehorse Rd,NORTH YORK,Minor Arterial Road,1,43.761030,-79.465270,1779706800000,1793577600000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-2171-3,Whitehorse Rd,Whitehorse Rd at Steeprock Dr to 6 m South of Steeprock Dr,NORTH YORK,Local Road,1,43.758470,-79.472360,1779706800000,1793577600000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-2171-4,Whitehorse Rd,Whitehorse Rd 6 m South of Steeprock Dr to 3 m Southeast of Rimrock Rd,NORTH YORK,Local Road,1,43.758410,-79.472330,1779706800000,1793577600000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"{tabledata"":[{""Option"":""Toronto Water""""",
